koma_id,img_path,kanji,page,position,koma,size_x,size_y,chara_num,whos,eyes,face_direction,place,background,serif_num_base,whos_s,serifs_base,onomatope,step,step1_inputer,step2_inputer,step3_inputer,serif_num,serifs,img_path_m,index
09-102-8,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-104-8.jpg,9,102,L,4,324,252,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,","正面前,背面,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"いたいよーって言ってもこう…腕をしまっ,しぼるの鬼",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-104-8.jpg,6759
09-103-1,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-1.jpg,9,103,R,1,328,252,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,デフォルメ,","正面前,左向き前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"うわー,色んなタイプの鬼…",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-1.jpg,6760
09-103-2,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-2.jpg,9,103,R,2,328,248,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"硫酸のつばを吐きかけてくる…,溶かすタイプの鬼",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-2.jpg,6761
09-103-3,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-3.jpg,9,103,R,3,328,248,2.0,"縁,唯,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"逃げようとするとかかと切られちゃう?,逃がさないタイプの鬼?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-3.jpg,6762
09-103-4,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-4.jpg,9,103,R,4,328,237,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","正面前,右向き前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"成績が悪いとベルトで叩いてくる,の!?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-4.jpg,6763
09-103-5,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-5.jpg,9,103,L,1,327,251,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"親んなっちゃったよ…,鬼みたいな親",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-5.jpg,6764
09-103-6,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-6.jpg,9,103,L,2,326,248,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"唯ね,親てた,そう?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-6.jpg,6765
09-103-7,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-7.jpg,9,103,L,3,326,248,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"もっとやって!?もっと,うーん…",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-7.jpg,6766
09-103-8,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-8.jpg,9,103,L,4,326,237,1.0,"ゆ,","詳細,","右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"星空を見上げると…思い出す名前がある月か,ロマンチック!な!",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-105-8.jpg,6767
09-104-1,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-1.jpg,9,104,R,1,326,250,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,デフォルメ,","正面前,左向き前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,ヤツ,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-1.jpg,6768
09-104-2,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-2.jpg,9,104,R,2,326,248,2.0,"唯,ゆ,","デフォルメ,","背面,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"んヤツはなんかあったの?!,名前と,まあね",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-2.jpg,6769
09-104-3,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-3.jpg,9,104,R,3,326,250,2.0,"縁,ゆ,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"女の人!?2,ステキな女性だったんう…",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-3.jpg,6770
09-104-4,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-4.jpg,9,104,R,4,326,251,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,","正面前,背面,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"酒呑子ちゃんは,メスの鬼のヤツ?,しゅ乙ん2",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-4.jpg,6771
09-104-5,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-5.jpg,9,104,L,1,324,250,0.0,,,,,,,,,,2.0,yui,not_yet,not_yet,1.0,あ,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-5.jpg,6772
09-104-6,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-6.jpg,9,104,L,2,324,249,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"ふぁー,したかー,も鬼瓦になったっていうね",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-6.jpg,6773
09-104-7,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-7.jpg,9,104,L,3,324,251,2.0,"縁,唯,","デフォルメ,デフォルメ,","正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"し1話だったし,点な",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-7.jpg,6774
09-104-8,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-8.jpg,9,104,L,4,324,251,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,","背面,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"さて帰って2点のおフロっ,沼かっ",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-106-8.jpg,6775
09-105-3,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-107-3.jpg,9,105,R,3,327,250,6.0,"他,他,ゆ,縁,唯,他,","隠れ,デフォルメ,デフォルメ,","背面,正面前,背面,正面前,正面前,背面,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"朝来る時すんごい重低音響かせてるがいて,!うん,それがね",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-107-3.jpg,6776
09-105-4,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-107-4.jpg,9,105,R,4,328,241,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,","背面,右向き前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,0.0,,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-107-4.jpg,6777
09-105-7,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-107-7.jpg,9,105,L,3,327,251,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","正面前,右向き前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,0.0,,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-107-7.jpg,6778
09-105-8,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-107-8.jpg,9,105,L,4,326,242,2.0,"ゆ,唯,","詳細,","正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"って通りすぎて,しっかりやる",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-107-8.jpg,6779
09-106-2,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-2.jpg,9,106,R,2,326,250,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"でも伝わっ,ちゃんと伝えるって大事だよ?,そうだけど…",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-2.jpg,6781
09-106-3,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-3.jpg,9,106,R,3,326,250,2.0,"ゆ,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"すごいとかヤバイとかなんとなく伝わる言葉ばっかじゃダメだよ!,あハイ!",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-3.jpg,6782
09-106-4,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-4.jpg,9,106,R,4,326,252,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,","正面前,背面,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"もうアレ…そ…そんヤバイヤバイ…,ヤバイ…,なんか伝わる",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-4.jpg,6783
09-106-5,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-5.jpg,9,106,L,1,325,250,3.0,"唯,ゆ,縁,","デフォルメ,デフォルメ,","背面,正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"すごいとヤバイで感じ伝わる,え11S,便利!",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-5.jpg,6784
09-106-6,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-6.jpg,9,106,L,2,325,249,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"便利すぎるねちょっと
会話というカードゲームのジョーカーだね,何その例え,お?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-6.jpg,6785
09-106-7,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-7.jpg,9,106,L,3,325,251,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","正面前,右向き前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"あ?,んう1まの",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-7.jpg,6786
09-106-8,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-8.jpg,9,106,L,4,325,252,1.0,"ゆ,","デフォルメ,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"じゃあこう芝刈り機の中でも超刈れる芝刈り機だね,芝刈り機!",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-108-8.jpg,6787
09-107-1,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-1.jpg,9,107,R,1,329,250,6.0,"他,ゆ,縁,唯,他,他,","隠れ,デフォルメ,デフォルメ,デフォルメ,隠れ,隠れ,","右向き前,左向き前,左向き前,正面前,左向き前,左向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"お腹へっった,うん",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-1.jpg,6788
09-107-2,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-2.jpg,9,107,R,2,329,250,2.0,"縁,ゆ,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"あっアレは?パンのジってなにー?ヨーカー,?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-2.jpg,6789
09-107-3,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-3.jpg,9,107,R,3,328,250,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"世界一うまいスープひたしパンかな?,スープの手柄",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-3.jpg,6790
09-107-4,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-4.jpg,9,107,R,4,328,251,3.0,"唯,縁,ゆ,","デフォルメ,デフォルメ,","背面,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"スープがジョーカー,スープが,がジョーカー",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-4.jpg,6791
09-107-5,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-5.jpg,9,107,L,1,327,250,0.0,,,,,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"やっぱ食パンとかかな?フンスパンとか…,うんうん",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-5.jpg,6792
09-107-6,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-6.jpg,9,107,L,2,326,250,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"パン工房の,が",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-6.jpg,6793
09-107-7,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-7.jpg,9,107,L,3,326,250,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,","左向き前,背面,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"店長こわそう!,そんなないよ",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-7.jpg,6794
09-107-8,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-8.jpg,9,107,L,4,326,251,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"奥さんずっと?,ずっと?,ずっと!",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-109-8.jpg,6795
09-108-1,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-1.jpg,9,108,R,1,326,248,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"このパン,!,やつ?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-1.jpg,6796
09-108-2,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-2.jpg,9,108,R,2,326,249,2.0,"ゆ,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"ずっとスルーゆっ,知らんわ",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-2.jpg,6797
09-108-3,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-3.jpg,9,108,R,3,326,250,2.0,"縁,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,1.0,し2,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-3.jpg,6798
09-108-5,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-5.jpg,9,108,L,1,325,249,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,1.0,はつちょっとどうかしてた,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-5.jpg,6800
09-108-6,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-6.jpg,9,108,L,2,325,249,2.0,"ゆ,唯,","デフォルメ,","背面,正面前,",,,,,,,2.0,yui,not_yet,not_yet,4.0,"多分パンの声を聞くなって初めて言われた0p,パンの声を聞くなって初めて言われた0p,思うわ,言うやつ",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-6.jpg,6801
09-108-7,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-7.jpg,9,108,L,3,324,251,1.0,"縁,","デフォルメ,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,の声を聞くな,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-7.jpg,6802
09-108-8,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-8.jpg,9,108,L,4,325,251,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,","正面前,背面,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"シラス入ったやつ,シラスの声もせんわ",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-110-8.jpg,6803
09-109-1,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-1.jpg,9,109,R,1,329,251,4.0,"縁,唯,ゆ,他,","デフォルメ,デフォルメ,","正面前,背面,正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"あいちゃん達なに,ん?!うん…",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-1.jpg,6804
09-109-2,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-2.jpg,9,109,R,2,329,249,2.0,"ゆ,縁,","デフォルメ,","背面,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"ちょっと声聞いてみる?,んんう",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-2.jpg,6805
09-109-3,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-3.jpg,9,109,R,3,329,251,2.0,"縁,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"しゃべらんのか,し",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-3.jpg,6806
09-109-5,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-5.jpg,9,109,L,1,327,252,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,","左向き前,背面,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"相川さんの家,ジョーカー?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-5.jpg,6808
09-109-6,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-6.jpg,9,109,L,2,327,249,3.0,"佳,ふ,千,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"相川家勝手に変なのにしちゃつた…後で謝っとこ,謝らて",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-6.jpg,6809
09-109-7,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-7.jpg,9,109,L,3,327,251,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"あいちゃんのお母さんを笑顔にしてごめんねって,イミわからん",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-7.jpg,6810
09-109-8,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-8.jpg,9,109,L,4,327,246,3.0,"唯,ゆ,縁,","デフォルメ,デフォルメ,","正面前,背面,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"ありがとうだよは,ありがとう,やったー!",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-111-8.jpg,6811
09-110-1,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-1.jpg,9,110,R,1,326,250,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,","背面,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,トイレ,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-1.jpg,6812
09-110-2,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-2.jpg,9,110,R,2,327,248,4.0,"他,ゆ,唯,他,","デフォルメ,デフォルメ,","背面,正面前,右向き前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-2.jpg,6813
09-110-3,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-3.jpg,9,110,R,3,326,250,3.0,"他,ゆ,唯,","デフォルメ,デフォルメ,","背面,正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,聞くなよ,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-3.jpg,6814
09-110-4,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-4.jpg,9,110,R,4,326,250,1.0,"ゆ,","デフォルメ,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"!,トモダチ,だれだよ",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-4.jpg,6815
09-110-5,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-5.jpg,9,110,L,1,324,251,2.0,"唯,ゆ,","デフォルメ,デフォルメ,","正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"化物匕ナ沕??化け物?,わからない",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-5.jpg,6816
09-110-6,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-6.jpg,9,110,L,2,324,249,2.0,"ゆ,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,4.0,"オレって言ってるし女子トイレだし,オレって言ってるし女子トイレだし…,かな?,うわっ",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-6.jpg,6817
09-110-7,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-7.jpg,9,110,L,3,324,251,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,","正面前,正面前,背面,",,,,,,,2.0,yuzuko,not_yet,not_yet,4.0,"であだメにて,て物るのか常で,う,る覚で",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-7.jpg,6818
09-110-8,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-8.jpg,9,110,L,4,325,251,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"今ヤバイ!?,ヤバイ,ヤバくないくない",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-112-8.jpg,6819
09-111-3,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-113-3.jpg,9,111,R,3,378,280,1.0,"縁,","デフォルメ,","正面前,",,,,,,,3.0,yukari,,,,,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-113-3.jpg,6820
09-111-4,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-113-4.jpg,9,111,R,4,328,239,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"あれかな?こんな雰囲気のとこい!感じだなーってみんなが想像する風景そのままが,あそうそれ,なるほど…",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-113-4.jpg,6821
09-111-7,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-113-7.jpg,9,111,L,3,373,279,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,3.0,yukari,,,,,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-113-7.jpg,6822
09-111-8,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-113-8.jpg,9,111,L,4,326,239,1.0,"ゆ,","デフォルメ,","左向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"超巨大要塞カテドラルが,どこだよ?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-113-8.jpg,6823
09-112-1,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-1.jpg,9,112,R,1,326,250,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","正面前,正面前,背面,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"スペイン?,ないよ,東京すらない",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-1.jpg,6824
09-112-2,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-2.jpg,9,112,R,2,326,250,3.0,"唯,縁,ゆ,","デフォルメ,デフォルメ,デフォルメ,","左向き前,左向き前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"雰囲気よさそでもないし,そっか違うか",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-2.jpg,6825
09-112-3,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-3.jpg,9,112,R,3,326,251,2.0,"縁,ゆ,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,じゃあ白い砂浜とと,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-3.jpg,6826
09-112-4,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-4.jpg,9,112,R,4,327,250,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"巨大セクシー大根畑と,スペインどう思ってんだよ?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-4.jpg,6827
09-112-5,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-5.jpg,9,112,L,1,324,251,3.0,"ゆ,縁,唯,","デフォルメ,隠れ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"セクシー大根…やつ,はけど",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-5.jpg,6828
09-112-6,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-6.jpg,9,112,L,2,324,248,2.0,"唯,ゆ,","デフォルメ,","背面,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"そんな大根ばっかりできるの?畑,超",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-6.jpg,6829
09-112-7,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-7.jpg,9,112,L,3,324,251,1.0,"縁,","隠れ,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"全部超巨大が,別に絶対じゃないよモノよ?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-7.jpg,6830
09-112-8,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-8.jpg,9,112,L,4,324,250,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"超巨大赤ちゃんとかはあんま,キャベツ畑?,キャベツ?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-114-8.jpg,6831
09-113-1,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-115-1.jpg,9,113,R,1,328,250,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"縁ちゃんちって自家栽培とかしてる?,してない",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-115-1.jpg,6832
09-113-2,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-115-2.jpg,9,113,R,2,329,248,2.0,"唯,縁,","デフォルメ,","背面,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"プチトマトかなんか昔やってなかったっけ?小学生で,やってた!昔",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-115-2.jpg,6833
09-113-3,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-115-3.jpg,9,113,R,3,329,251,1.0,"縁,","デフォルメ,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"あれ?でも食べた記憶ない,えー!!",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-115-3.jpg,6834
09-113-4,/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-115-4.jpg,9,113,R,4,328,250,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"おプチトマト喰いだっけ,だけ人か?",/Users/esuji/work/yuyu_data/yuyu09/koma/th_image-115-4.jpg,6835
